Test Iteration,Matching,Percentage
0,200,1.0
1,200,1.0
2,200,1.0
3,200,1.0
4,200,1.0
5,200,1.0
6,200,1.0
7,200,1.0
8,200,1.0
9,200,1.0
10,200,1.0
11,200,1.0
12,200,1.0
13,200,1.0
14,200,1.0
15,200,1.0
16,200,1.0
17,200,1.0
18,200,1.0
19,200,1.0
20,200,1.0
21,200,1.0
22,200,1.0
23,200,1.0
24,200,1.0
25,200,1.0
26,200,1.0
27,200,1.0
28,200,1.0
29,200,1.0
30,200,1.0
31,200,1.0
32,200,1.0
33,200,1.0
34,200,1.0
35,200,1.0
36,200,1.0
37,200,1.0
38,200,1.0
39,200,1.0
40,200,1.0
41,200,1.0
42,200,1.0
43,200,1.0
44,200,1.0
45,200,1.0
46,200,1.0
47,200,1.0
48,200,1.0
49,200,1.0
50,200,1.0
51,200,1.0
52,200,1.0
53,200,1.0
54,200,1.0
55,200,1.0
56,200,1.0
57,200,1.0
58,200,1.0
59,200,1.0
60,200,1.0
61,200,1.0
62,200,1.0
63,200,1.0
64,200,1.0
65,200,1.0
66,200,1.0
67,200,1.0
68,200,1.0
69,200,1.0
70,200,1.0
71,200,1.0
72,200,1.0
73,200,1.0
74,200,1.0
75,200,1.0
76,200,1.0
77,200,1.0
78,200,1.0
79,200,1.0
80,200,1.0
81,200,1.0
82,200,1.0
83,200,1.0
84,200,1.0
85,200,1.0
86,200,1.0
87,200,1.0
88,200,1.0
89,200,1.0
90,200,1.0
91,200,1.0
92,200,1.0
93,200,1.0
94,200,1.0
95,200,1.0
96,200,1.0
97,200,1.0
98,200,1.0
99,200,1.0
100,200,1.0
101,200,1.0
102,200,1.0
103,200,1.0
104,200,1.0
105,200,1.0
106,200,1.0
107,200,1.0
108,200,1.0
109,200,1.0
110,200,1.0
111,200,1.0
112,200,1.0
113,200,1.0
114,200,1.0
115,200,1.0
116,200,1.0
117,200,1.0
118,200,1.0
119,200,1.0
120,200,1.0
121,200,1.0
122,200,1.0
123,200,1.0
124,200,1.0
125,200,1.0
126,200,1.0
127,200,1.0
128,200,1.0
129,200,1.0
130,200,1.0
131,200,1.0
132,200,1.0
133,200,1.0
134,200,1.0
135,200,1.0
136,200,1.0
137,200,1.0
138,200,1.0
139,200,1.0
140,200,1.0
141,200,1.0
142,200,1.0
143,200,1.0
144,200,1.0
145,200,1.0
146,200,1.0
147,200,1.0
148,200,1.0
149,200,1.0
150,200,1.0
151,200,1.0
152,200,1.0
153,200,1.0
154,200,1.0
155,200,1.0
156,200,1.0
157,200,1.0
158,200,1.0
159,200,1.0
160,200,1.0
161,200,1.0
162,200,1.0
163,200,1.0
164,200,1.0
165,200,1.0
166,200,1.0
167,200,1.0
168,200,1.0
169,200,1.0
170,200,1.0
171,200,1.0
172,200,1.0
173,200,1.0
174,200,1.0
175,200,1.0
176,200,1.0
177,200,1.0
178,200,1.0
179,200,1.0
180,200,1.0
181,200,1.0
182,200,1.0
183,200,1.0
184,200,1.0
185,200,1.0
186,200,1.0
187,200,1.0
188,200,1.0
189,200,1.0
190,200,1.0
191,200,1.0
192,200,1.0
193,200,1.0
194,200,1.0
195,200,1.0
196,200,1.0
197,200,1.0
198,200,1.0
199,200,1.0
200,200,1.0
201,200,1.0
202,200,1.0
203,200,1.0
204,200,1.0
205,200,1.0
206,200,1.0
207,200,1.0
208,200,1.0
209,200,1.0
210,200,1.0
211,200,1.0
212,200,1.0
213,200,1.0
214,200,1.0
215,200,1.0
216,200,1.0
217,200,1.0
218,200,1.0
219,200,1.0
220,200,1.0
221,200,1.0
222,200,1.0
223,200,1.0
224,200,1.0
225,200,1.0
226,200,1.0
227,200,1.0
228,200,1.0
229,200,1.0
230,200,1.0
231,200,1.0
232,200,1.0
233,200,1.0
234,200,1.0
235,200,1.0
236,200,1.0
237,200,1.0
238,200,1.0
239,200,1.0
240,200,1.0
241,200,1.0
242,200,1.0
243,200,1.0
244,200,1.0
245,200,1.0
246,200,1.0
247,200,1.0
248,200,1.0
249,200,1.0
250,200,1.0
251,200,1.0
252,200,1.0
253,200,1.0
254,200,1.0
255,200,1.0
256,200,1.0
257,200,1.0
258,200,1.0
259,200,1.0
260,200,1.0
261,200,1.0
262,200,1.0
263,200,1.0
264,200,1.0
265,200,1.0
266,200,1.0
267,200,1.0
268,200,1.0
269,200,1.0
270,200,1.0
271,200,1.0
272,200,1.0
273,200,1.0
274,200,1.0
275,200,1.0
276,200,1.0
277,200,1.0
278,200,1.0
279,200,1.0
280,200,1.0
281,200,1.0
282,200,1.0
283,200,1.0
284,200,1.0
285,200,1.0
286,200,1.0
287,200,1.0
288,200,1.0
289,200,1.0
290,200,1.0
291,200,1.0
292,200,1.0
293,200,1.0
294,200,1.0
295,200,1.0
296,200,1.0
297,200,1.0
298,200,1.0
299,200,1.0
300,200,1.0
301,200,1.0
302,200,1.0
303,200,1.0
304,200,1.0
305,200,1.0
306,200,1.0
307,200,1.0
308,200,1.0
309,200,1.0
310,200,1.0
311,200,1.0
312,200,1.0
313,200,1.0
314,200,1.0
315,200,1.0
316,200,1.0
317,200,1.0
318,200,1.0
319,200,1.0
320,200,1.0
321,200,1.0
322,200,1.0
323,200,1.0
324,200,1.0
325,200,1.0
326,200,1.0
327,200,1.0
328,200,1.0
329,200,1.0
330,200,1.0
331,200,1.0
332,200,1.0
333,200,1.0
334,200,1.0
335,200,1.0
336,200,1.0
337,200,1.0
338,200,1.0
339,200,1.0
340,200,1.0
341,200,1.0
342,200,1.0
343,200,1.0
344,200,1.0
345,200,1.0
346,200,1.0
347,200,1.0
348,200,1.0
349,200,1.0
350,200,1.0
351,200,1.0
352,200,1.0
353,200,1.0
354,200,1.0
355,200,1.0
356,200,1.0
357,200,1.0
358,200,1.0
359,200,1.0
360,200,1.0
361,200,1.0
362,200,1.0
363,200,1.0
364,200,1.0
365,200,1.0
366,200,1.0
367,200,1.0
368,200,1.0
369,200,1.0
370,200,1.0
371,200,1.0
372,200,1.0
373,200,1.0
374,200,1.0
375,200,1.0
376,200,1.0
377,200,1.0
378,200,1.0
379,200,1.0
380,200,1.0
381,200,1.0
382,200,1.0
383,200,1.0
384,200,1.0
385,200,1.0
386,200,1.0
387,200,1.0
388,200,1.0
389,200,1.0
390,200,1.0
391,200,1.0
392,200,1.0
393,200,1.0
394,200,1.0
395,200,1.0
396,200,1.0
397,200,1.0
398,200,1.0
399,200,1.0
400,200,1.0
401,200,1.0
402,200,1.0
403,200,1.0
404,200,1.0
405,200,1.0
406,200,1.0
407,200,1.0
408,200,1.0
409,200,1.0
410,200,1.0
411,200,1.0
412,200,1.0
413,200,1.0
414,200,1.0
415,200,1.0
416,200,1.0
417,200,1.0
418,200,1.0
419,200,1.0
420,200,1.0
421,200,1.0
422,200,1.0
423,200,1.0
424,200,1.0
425,200,1.0
426,200,1.0
427,200,1.0
428,200,1.0
429,200,1.0
430,200,1.0
431,200,1.0
432,200,1.0
433,200,1.0
434,200,1.0
435,200,1.0
436,200,1.0
437,200,1.0
438,200,1.0
439,200,1.0
440,200,1.0
441,200,1.0
442,200,1.0
443,200,1.0
444,200,1.0
445,200,1.0
446,200,1.0
447,200,1.0
448,200,1.0
449,200,1.0
450,200,1.0
451,200,1.0
452,200,1.0
453,200,1.0
454,200,1.0
455,200,1.0
456,200,1.0
457,200,1.0
458,200,1.0
459,200,1.0
460,200,1.0
461,200,1.0
462,200,1.0
463,200,1.0
464,200,1.0
465,200,1.0
466,200,1.0
467,200,1.0
468,200,1.0
469,200,1.0
470,200,1.0
471,200,1.0
472,200,1.0
473,200,1.0
474,200,1.0
475,200,1.0
476,200,1.0
477,200,1.0
478,200,1.0
479,200,1.0
480,200,1.0
481,200,1.0
482,200,1.0
483,200,1.0
484,200,1.0
485,200,1.0
486,200,1.0
487,200,1.0
488,200,1.0
489,200,1.0
490,200,1.0
491,200,1.0
492,200,1.0
493,200,1.0
494,200,1.0
495,200,1.0
496,200,1.0
497,200,1.0
498,200,1.0
499,200,1.0
500,200,1.0
501,200,1.0
502,200,1.0
503,200,1.0
504,200,1.0
505,200,1.0
506,200,1.0
507,200,1.0
508,200,1.0
509,200,1.0
510,200,1.0
511,200,1.0
512,200,1.0
513,200,1.0
514,200,1.0
515,200,1.0
516,200,1.0
517,200,1.0
518,200,1.0
519,200,1.0
520,200,1.0
521,200,1.0
522,200,1.0
523,200,1.0
524,200,1.0
525,200,1.0
526,200,1.0
527,200,1.0
528,200,1.0
529,200,1.0
530,200,1.0
531,200,1.0
532,200,1.0
533,200,1.0
534,200,1.0
535,200,1.0
536,200,1.0
537,200,1.0
538,200,1.0
539,200,1.0
540,200,1.0
541,200,1.0
542,200,1.0
543,200,1.0
544,200,1.0
545,200,1.0
546,200,1.0
547,200,1.0
548,200,1.0
549,200,1.0
550,200,1.0
551,200,1.0
552,200,1.0
553,200,1.0
554,200,1.0
555,200,1.0
556,200,1.0
557,200,1.0
558,200,1.0
559,200,1.0
560,200,1.0
561,200,1.0
562,200,1.0
563,200,1.0
564,200,1.0
565,200,1.0
566,200,1.0
567,200,1.0
568,200,1.0
569,200,1.0
570,200,1.0
571,200,1.0
572,200,1.0
573,200,1.0
574,200,1.0
575,200,1.0
576,200,1.0
577,200,1.0
578,200,1.0
579,200,1.0
580,200,1.0
581,200,1.0
582,200,1.0
583,200,1.0
584,200,1.0
585,200,1.0
586,200,1.0
587,200,1.0
588,200,1.0
589,200,1.0
590,200,1.0
591,200,1.0
592,200,1.0
593,200,1.0
594,200,1.0
595,200,1.0
596,200,1.0
597,200,1.0
598,200,1.0
599,200,1.0
600,200,1.0
601,200,1.0
602,200,1.0
603,200,1.0
604,200,1.0
605,200,1.0
606,200,1.0
607,200,1.0
608,200,1.0
609,200,1.0
610,200,1.0
611,200,1.0
612,200,1.0
613,200,1.0
614,200,1.0
615,200,1.0
616,200,1.0
617,200,1.0
618,200,1.0
619,200,1.0
620,200,1.0
