Test Iteration,Matching,Percentage
0,450,1.0
1,450,1.0
2,450,1.0
3,450,1.0
4,450,1.0
5,450,1.0
6,450,1.0
7,450,1.0
8,450,1.0
9,450,1.0
10,450,1.0
11,450,1.0
12,450,1.0
13,450,1.0
14,450,1.0
15,450,1.0
16,450,1.0
17,450,1.0
18,450,1.0
19,450,1.0
20,450,1.0
21,450,1.0
22,450,1.0
23,449,0.9977777777777778
24,450,1.0
25,449,0.9977777777777778
26,450,1.0
27,450,1.0
28,450,1.0
29,450,1.0
30,450,1.0
31,450,1.0
32,450,1.0
33,450,1.0
34,450,1.0
35,450,1.0
36,450,1.0
37,450,1.0
38,450,1.0
39,450,1.0
40,450,1.0
41,448,0.9955555555555555
42,450,1.0
43,448,0.9955555555555555
44,450,1.0
45,450,1.0
46,450,1.0
47,450,1.0
48,450,1.0
49,450,1.0
50,450,1.0
51,450,1.0
52,450,1.0
53,450,1.0
54,450,1.0
55,450,1.0
56,450,1.0
57,450,1.0
58,450,1.0
59,449,0.9977777777777778
60,450,1.0
61,448,0.9955555555555555
62,450,1.0
63,450,1.0
64,450,1.0
65,450,1.0
66,450,1.0
67,450,1.0
68,450,1.0
69,450,1.0
70,450,1.0
71,450,1.0
72,450,1.0
73,450,1.0
74,450,1.0
75,450,1.0
76,450,1.0
77,449,0.9977777777777778
78,450,1.0
79,448,0.9955555555555555
80,450,1.0
81,450,1.0
82,450,1.0
83,450,1.0
84,450,1.0
85,450,1.0
86,450,1.0
87,450,1.0
88,450,1.0
89,450,1.0
90,450,1.0
91,450,1.0
92,450,1.0
93,450,1.0
94,450,1.0
95,448,0.9955555555555555
96,450,1.0
97,448,0.9955555555555555
98,450,1.0
99,450,1.0
100,450,1.0
101,450,1.0
102,450,1.0
103,450,1.0
104,450,1.0
105,450,1.0
106,450,1.0
107,450,1.0
108,450,1.0
109,450,1.0
110,450,1.0
111,450,1.0
112,450,1.0
113,448,0.9955555555555555
114,450,1.0
115,448,0.9955555555555555
116,450,1.0
117,450,1.0
118,450,1.0
119,450,1.0
120,450,1.0
121,450,1.0
122,450,1.0
123,450,1.0
124,450,1.0
125,450,1.0
126,450,1.0
127,450,1.0
128,450,1.0
129,0,0.0
130,0,0.0
131,0,0.0
132,0,0.0
133,0,0.0
134,0,0.0
135,0,0.0
136,0,0.0
137,0,0.0
138,0,0.0
139,0,0.0
140,0,0.0
141,0,0.0
142,0,0.0
143,0,0.0
144,0,0.0
145,0,0.0
146,0,0.0
147,0,0.0
148,0,0.0
149,0,0.0
150,0,0.0
151,0,0.0
152,0,0.0
153,0,0.0
154,0,0.0
155,0,0.0
156,0,0.0
